 1433 327.04 5.69
 1435 327.54 3.35
 1437 328.94 5.31
 1439 329.20 2.80
 1441 329.96 2.83
 1443 334.46 4.01
 1445 336.81 2.74
 1447 334.12 2.60
 1449 327.86 4.32
 1451 336.05 3.01
 1453 339.75 3.02
 1455 333.26 2.42
 1457 338.67 3.09
 1459 331.92 0.00
 1461 338.96 2.97
 1463 338.85 1.28
 1465 335.77 4.72
 1467 333.20 3.28
 1469 341.90 7.71
 1471 331.92 0.00
 1473 335.99 2.96
 1475 337.16 3.80
 1477 337.13 2.77
 1479 337.66 3.62
 1481 329.43 2.54
 1483 335.07 2.92
 1485 331.74 3.78
 1487 335.04 2.75
 1489 335.84 2.83
 1491 334.90 3.91
 1493 343.05 2.23
 1495 341.06 1.58
 1497 333.15 4.64
 1499 346.49 7.33
 1501 335.21 4.80
 1503 331.92 0.00
 1505 331.62 4.68
 1507 332.07 4.14
 1509 329.99 2.23
 1511 335.19 3.10
 1513 320.67 5.18
 1515 328.47 4.73
 1517 325.66 5.47
 1519 334.07 4.61
 1521 328.67 3.08
 1523 330.88 4.25
 1525 329.53 4.75
 1527 332.54 5.43
 1529 329.19 3.03
 1531 328.48 3.70
 1533 327.38 4.26
 1535 328.23 3.52
