  36 478 479 483 484 485 488 489 490 492
 493 497 498 499 501 502 504 505 520 539
 541 542 546 547 549 550 552 553 555 556
 558 559 563 636 637 639 641
  NB. DE CL.3*EN TOT                                    
      0      0      0      0      0      0      0      0      0      0
      0      3      2      4      4      5      5     15     11     10
     23     18     28     25     25     39     26     22     25     33
     20     33     39     26     28     28     19     28     23     17
     25     18     14     14     24     26     15     24     19     22
     14     26     11      9     16     19     16     16     18      9
     19     15     24     14      9     13     11     14      8      5
     10      9     10      6      5      2      5      6     11      7
      4      4      3      3      2      2      2      2      3     43
      0      0      0      0      0      0      0      0      0      0
      0      0      0      0      0      0      0      0      0      0
      0      0      0      0      0      0      0      1      0      1
      0      2      2      2      4      4      6     10      8      7
      5      7     10      7      6      1      6      4      5      8
     10     10      7      8      9      7      8      8      5      6
      9      2      7      5      7     11      8      7      4      6
      8      5      9      8      2      6      2      6      6      1
      3      9      3      7      9      3      6      7      5      7
      9      3      2      6      3      2      3      4      1     26
      0      0      0      0      0      0      0      0      0      0
      0      0      0      0      0      0      0      0      0      0
      0      0      0      0      0      0      0      0      0      0
      0      0      0      0      0      0      0      0      0      1
      0      3      3      2      2      1      2      1      1      1
      3      4      3      2      1      3      5      1      1      1
      4      0      2      2      2      3      3      1      1      3
      1      3      1      1      4      1      3      1      5      2
      5      3      0      0      3      3      1      1      2      4
      0      0      0      0      2      0      2      2      1     20
      0      0      0      0      0      0      0      0      0      0
      0      0      0      0      0      0      0      0      0      0
      0      0      0      0      0      0      0      0      0      0
      0      0      0      0      0      0      0      0      0      0
      0      0      0      0      0      0      0      0      0      0
      1      1      0      1      0      0      3      1      0      1
      1      1      1      1      0      0      1      2      0      1
      2      1      1      1      1      0      0      0      0      0
      2      1      0      1      0      0      1      0      3      2
      0      3      0      1      1      0      0      0      0     10
      0      0      0      0      0      0      0      0      0      0
      0      0      0      0      0      0      0      0      0      0
      0      0      0      0      0      0      0      0      0      0
      0      0      0      0      0      0      0      0      0      0
      0      0      0      0      0      0      0      0      0      0
      0      0      0      0      0      0      1      0      0      0
      0      0      0      0      1      0      0      0      0      0
      0      0      0      0      0      0      0      0      1      0
      1      0      0      0      0      0      0      0      0      1
      0      0      0      0      0      0      0      0      0      9
     21      1      4      4      7     42    191    563   1085   1388
   1266   1065    700    368    224    108     47     29     15     23
      5      6      4      0      0      1      0      0      0      0
      0      0      0      0      0      0      0      0      0      0
      0      0      0      0      0      0      0      0      0      0
      0      0      0      0      0      0      0      0      0      0
      0      0      0      0      0      0      0      0      0      0
      0      0      0      0      0      0      0      0      0      0
      0      0      0      0      0      0      0      0      0      0
      0      0      0      0      0      0      0      0      0      0
      0      1      0      0      0      0      0      9     79    300
    651   1179   1657   2068   2246   2224   2131   1915   1631   1310
   1083    845    702    585    459    412    327    233    202    167
    147    112     91     73     72     53     55     46     41     36
     27     18     18     14      7      5      5      9      4      5
      4      4      2      5      3      2      2      3      2      1
      1      2      0      1      0      0      0      0      0      0
      1      0      1      0      0      0      0      0      0      0
      0      0      0      0      0      0      0      0      0      0
      0      0      0      0      0      0      0      0      0      0
      0      0      0      0      0      0      0      0      0      1
      8     40    141    343    586    933   1359   1774   1988   2229
   2369   2397   2352   2287   2048   1915   1766   1446   1342   1212
   1110    943    744    718    621    545    467    417    351    293
    245    230    214    187    163    140    103    100    109     73
     58     65     57     52     41     23     21     28     20     15
     18      5     11      8      4      5      8      8      8      5
      3      2      8      5      3      1      1      2      0      1
      1      2      0      0      1      0      0      0      0      1
      0      0      2      1      0      1      1      0      0      2
      0      0      0      0      0      0      0      0      0      0
      0      0      0      5     15     29     99    193    322    509
    619    886   1073   1302   1465   1533   1604   1682   1677   1660
   1646   1531   1432   1459   1261   1171   1075   1010    930    786
    759    635    655    552    517    464    405    373    305    304
    254    216    234    190    165    140    128    111    118    100
     78     69     58     60     47     50     38     34     36     24
     23     22     23     20      9     13     13     10      7      8
     11     10     10      7      5      7      2      3      4      5
      2      2      2      3      1      1      1      1      3     11
      0      0      0      0      0      0      0      0      0      0
      0      0      0      0      0      0      0      5      4     17
     29     55    104    151    247    281    343    420    528    588
    648    686    786    790    780    829    830    832    814    753
    731    704    610    586    587    512    459    494    401    408
    357    332    342    275    288    254    227    185    175    165
    128    117    134    114     97    101     81     79     71     73
     46     58     37     45     45     32     27     29     19     21
     21     23     18     25     22     17     16     17     14     13
      6     15     12      2      8      3      8      1      7     60
      0      0      0      0      0      0      0      0      0      0
      0      0      0      0      0      0      0      0      0      0
      0      0      0      4      6     13     23     26     51     72
     92     94    123    118    168    205    202    244    245    240
    281    259    255    271    316    261    284    253    257    254
    257    239    223    206    195    189    180    164    148    127
    137    136    115     95    110     85     97    104     85     73
     54     85     58     59     41     53     47     50     41     31
     28     32     30     23     18     15     18     22     22     17
     11     10     15      9     10      9      9     15      5    106
      0      0      0      0      0      0      0      0      0      0
      0      0      0      0      0      0      0      0      0      0
      0      0      0      0      0      0      0      2      1      2
      2      3      9     12     15     15     14     20     29     42
     56     46     49     68     66     66     71     64     84     66
     74     95     68     68     63     51     62     56     68     56
     56     64     57     55     48     47     58     41     41     37
     49     26     27     31     36     36     33     33     13     27
     21     13     11     26     19     13     15     12     16      7
     20     14      9     15      9      7     10      5     10    124
      0      0      0      0      0      0      0      0      0      0
      0      0      0      0      0      0      0      0      0      0
      0      0      0      0      0      0      0      0      0      0
      0      0      0      0      1      1      1      1      2      1
      3      0      7      5      6      5      5      7     12      9
     12     11     12     10      9     15      6     10     20      7
     20     12     10     18     15     11     15     11     10     15
      9     12      4      6     14     11      6      7     16      7
      7      5      8      8      8      9     10      7      6     10
      7      5      3      7      5      3      4      4      5     77
      0      0      0      0      0      0      0      0      0      0
      0      0      0      0      0      0      0      0      0      0
      0      0      0      0      0      0      0      0      0      0
      0      0      0      0      0      0      0      0      0      0
      0      0      0      1      0      1      1      0      1      0
      0      1      2      2      1      5      1      3      1      0
      1      2      3      3      1      4      6      3      4      6
      0      1      4      2      1      2      1      4      4      2
      2      4      4      3      4      2      0      1      1      2
      1      1      1      3      2      1      3      1      3     21
      0      0      0      0      0      0      0      0      0      0
      0      0      0      0      0      0      0      0      0      0
      0      0      0      0      0      0      0      0      0      0
      0      0      0      0      0      0      0      0      0      0
      0      0      0      0      0      0      0      0      0      0
      0      0      0      0      1      0      1      0      0      0
      0      0      0      0      1      1      0      0      0      0
      0      1      1      1      0      2      0      1      1      0
      1      1      1      0      0      0      1      0      0      1
      0      0      0      0      0      0      1      2      0      6
