 Run  60376, Layer 3, Xb=   -0.325277E+00, Yb=    0.191440E+00, Status= 0
 Run  60376, Layer 3, Xb=   -0.328272E+00, Yb=    0.189105E+00, Status= 0
 Run  60377, Layer 3, Xb=   -0.328745E+00, Yb=    0.193666E+00, Status= 0
 Run  60379, Layer 3, Xb=   -0.325078E+00, Yb=    0.192491E+00, Status= 0
 Run  60414, Layer 3, Xb=   -0.326820E+00, Yb=    0.194863E+00, Status= 0
 Run  60414, Layer 3, Xb=   -0.324086E+00, Yb=    0.198681E+00, Status= 0
 Run  60416, Layer 3, Xb=   -0.328291E+00, Yb=    0.195491E+00, Status= 0
 Run  60417, Layer 3, Xb=   -0.327501E+00, Yb=    0.195207E+00, Status= 0
 Run  60420, Layer 3, Xb=   -0.329752E+00, Yb=    0.196949E+00, Status= 0
 Run  60473, Layer 3, Xb=   -0.326943E+00, Yb=    0.198072E+00, Status= 0
 Run  60479, Layer 3, Xb=   -0.329671E+00, Yb=    0.194389E+00, Status= 0
 Run  60506, Layer 3, Xb=   -0.328493E+00, Yb=    0.197160E+00, Status= 0
 Run  60506, Layer 3, Xb=   -0.329012E+00, Yb=    0.198120E+00, Status= 0
 Run  60510, Layer 3, Xb=   -0.325928E+00, Yb=    0.194652E+00, Status= 0
 Run 73423, Store 4593, Lay3, Beg. time 01/12/94 17:28, End time 01/12/94 19:12
 Ax=  527.2, Xb=-0.2426E+00+-0.2292E-02, Ay=  539.5, Yb= 0.1709E+00+-0.2196E-02
 Run 73424, Store 4593, Lay3, Beg. time 01/12/94 19:30, End time 01/12/94 19:41
 Ax=   61.1, Xb=-0.2436E+00+-0.6708E-02, Ay=   54.2, Yb= 0.1705E+00+-0.8088E-02
 Run 73443, Store 4594, Lay3, Beg. time 01/13/94 00:14, End time 01/13/94 02:39
 Ax=  732.6, Xb=-0.2444E+00+-0.1920E-02, Ay=  704.4, Yb= 0.1716E+00+-0.2057E-02
 Run 73444, Store 4594, Lay3, Beg. time 01/13/94 02:45, End time 01/13/94 05:22
 Ax=  808.0, Xb=-0.2438E+00+-0.1828E-02, Ay=  776.3, Yb= 0.1716E+00+-0.1897E-02
 Run 73445, Store 4594, Lay3, Beg. time 01/13/94 05:26, End time 01/13/94 06:22
 Ax=  303.4, Xb=-0.2436E+00+-0.3094E-02, Ay=  314.7, Yb= 0.1702E+00+-0.2758E-02
 Run 73474, Store 4594, Lay3, Beg. time 01/13/94 10:30, End time 01/13/94 11:40
 Ax=  325.4, Xb=-0.2438E+00+-0.3088E-02, Ay=  303.8, Yb= 0.1749E+00+-0.3246E-02
 Run 73513, Store 4599, Lay3, Beg. time 01/14/94 09:56, End time 01/14/94 10:54
 Ax=  126.7, Xb=-0.2433E+00+-0.4720E-02, Ay=  117.9, Yb= 0.1628E+00+-0.5078E-02
 Run 73521, Store 4599, Lay3, Beg. time 01/14/94 15:49, End time 01/14/94 18:04
 Ax=  323.4, Xb=-0.2445E+00+-0.2937E-02, Ay=  322.7, Yb= 0.1637E+00+-0.2752E-02
 Run 73550, Store 4600, Lay3, Beg. time 01/15/94 11:00, End time 01/15/94 12:30
 Ax=  234.3, Xb=-0.2434E+00+-0.3384E-02, Ay=  232.9, Yb= 0.1635E+00+-0.3477E-02
 Run 73725, Store 4611, Lay3, Beg. time 01/19/94 10:37, End time 01/19/94 11:22
 Ax=  172.9, Xb=-0.2423E+00+-0.4126E-02, Ay=  179.1, Yb= 0.1595E+00+-0.3691E-02
 Run 73804, Store 4615, Lay3, Beg. time 01/21/94 01:39, End time 01/21/94 03:17
 Ax=  268.9, Xb=-0.2208E+00+-0.2938E-02, Ay=  241.8, Yb= 0.1561E+00+-0.3294E-02
 Run 73854, Store 4618, Lay3, Beg. time 01/21/94 21:45, End time 01/22/94 01:35
 Ax=  660.3, Xb=-0.2200E+00+-0.1949E-02, Ay=  684.2, Yb= 0.1586E+00+-0.1791E-02
 Run 73876, Store 4619, Lay3, Beg. time 01/22/94 12:55, End time 01/22/94 14:50
 Ax=  219.5, Xb=-0.2179E+00+-0.3463E-02, Ay=  193.6, Yb= 0.1634E+00+-0.3870E-02
 Run 73897, Store 4621, Lay3, Beg. time 01/22/94 21:53, End time 01/23/94 01:16
 Ax=  540.3, Xb=-0.2221E+00+-0.2175E-02, Ay=  541.0, Yb= 0.1622E+00+-0.2179E-02
 Run 73901, Store 4621, Lay3, Beg. time 01/23/94 02:11, End time 01/23/94 02:46
 Ax=   92.7, Xb=-0.2215E+00+-0.5140E-02, Ay=   96.6, Yb= 0.1602E+00+-0.4474E-02
 Run 73922, Store 4623, Lay3, Beg. time 01/23/94 14:19, End time 01/23/94 15:08
 Ax=  138.8, Xb=-0.2232E+00+-0.4065E-02, Ay=  128.7, Yb= 0.1652E+00+-0.4347E-02
 Run 73927, Store 4623, Lay3, Beg. time 01/23/94 16:38, End time 01/23/94 18:05
 Ax=  203.9, Xb=-0.2190E+00+-0.3689E-02, Ay=  207.0, Yb= 0.1659E+00+-0.3376E-02
 Run 73980, Store 4627, Lay3, Beg. time 01/25/94 03:05, End time 01/25/94 06:28
 Ax=  591.0, Xb=-0.2182E+00+-0.2033E-02, Ay=  605.0, Yb= 0.1646E+00+-0.1887E-02
 Run 73982, Store 4627, Lay3, Beg. time 01/25/94 06:33, End time 01/25/94 08:00
 Ax=  256.5, Xb=-0.2198E+00+-0.3024E-02, Ay=  235.3, Yb= 0.1667E+00+-0.3488E-02
 Run 74046, Store 4631, Lay3, Beg. time 01/26/94 07:09, End time 01/26/94 08:25
 Ax=  199.7, Xb=-0.2158E+00+-0.3560E-02, Ay=  195.3, Yb= 0.1649E+00+-0.3428E-02
 Run 74062, Store 4631, Lay3, Beg. time 01/26/94 13:04, End time 01/26/94 14:53
 Ax=  260.1, Xb=-0.2199E+00+-0.2820E-02, Ay=  249.6, Yb= 0.1640E+00+-0.2912E-02
 Run 74064, Store 4631, Lay3, Beg. time 01/26/94 15:09, End time 01/26/94 16:42
 Ax=  251.5, Xb=-0.2182E+00+-0.3391E-02, Ay=  248.2, Yb= 0.1664E+00+-0.3240E-02
 Run 74067, Store 4631, Lay3, Beg. time 01/26/94 17:31, End time 01/26/94 17:55
 Ax=   69.1, Xb=-0.2235E+00+-0.5388E-02, Ay=   55.0, Yb= 0.1637E+00+-0.7947E-02
 Run 74069, Store 4631, Lay3, Beg. time 01/26/94 18:45, End time 01/26/94 18:56
 Ax=   60.1, Xb=-0.2236E+00+-0.7418E-02, Ay=   54.3, Yb= 0.1600E+00+-0.7637E-02
 Run 74071, Store 4631, Lay3, Beg. time 01/26/94 19:23, End time 01/26/94 19:55
 Ax=  133.0, Xb=-0.2215E+00+-0.3975E-02, Ay=  117.6, Yb= 0.1687E+00+-0.4720E-02
 Run 74084, Store 4632, Lay3, Beg. time 01/26/94 23:08, End time 01/27/94 01:13
 Ax=  599.2, Xb=-0.2210E+00+-0.2043E-02, Ay=  571.7, Yb= 0.1666E+00+-0.2077E-02
 Run 74195, Store 4637, Lay3, Beg. time 01/29/94 18:11, End time 01/29/94 18:49
 Ax=  208.6, Xb=-0.2233E+00+-0.3354E-02, Ay=  208.8, Yb= 0.1611E+00+-0.3058E-02
 Run 74197, Store 4637, Lay3, Beg. time 01/29/94 19:05, End time 01/29/94 20:29
 Ax=  496.9, Xb=-0.2227E+00+-0.2190E-02, Ay=  486.4, Yb= 0.1606E+00+-0.2207E-02
 Run 74199, Store 4637, Lay3, Beg. time 01/29/94 20:39, End time 01/29/94 21:08
 Ax=  183.3, Xb=-0.2206E+00+-0.3784E-02, Ay=  173.3, Yb= 0.1654E+00+-0.3515E-02
 Run 74201, Store 4637, Lay3, Beg. time 01/29/94 21:15, End time 01/29/94 21:46
 Ax=  145.3, Xb=-0.2212E+00+-0.4565E-02, Ay=  134.7, Yb= 0.1628E+00+-0.4658E-02
 Run 74218, Store 4638, Lay3, Beg. time 01/30/94 12:46, End time 01/30/94 14:10
 Ax=  491.4, Xb=-0.2243E+00+-0.2217E-02, Ay=  477.4, Yb= 0.1651E+00+-0.2314E-02
 Run 74260, Store 4640, Lay3, Beg. time 01/31/94 05:18, End time 01/31/94 05:43
 Ax=  121.9, Xb=-0.2216E+00+-0.4722E-02, Ay=  110.7, Yb= 0.1566E+00+-0.4987E-02
 Run 74263, Store 4640, Lay3, Beg. time 01/31/94 09:41, End time 01/31/94 11:17
 Ax=  514.0, Xb=-0.2226E+00+-0.2114E-02, Ay=  495.5, Yb= 0.1617E+00+-0.2139E-02
 Run 74327, Store 4647, Lay3, Beg. time 02/01/94 20:42, End time 02/01/94 23:36
 Ax=  695.9, Xb=-0.2178E+00+-0.2077E-02, Ay=  672.2, Yb= 0.1539E+00+-0.2095E-02
 Run 74329, Store 4647, Lay3, Beg. time 02/01/94 23:50, End time 02/02/94 02:18
 Ax=  711.9, Xb=-0.2203E+00+-0.1923E-02, Ay=  678.4, Yb= 0.1566E+00+-0.2005E-02
 Run 74335, Store 4648, Lay3, Beg. time 02/02/94 10:06, End time 02/02/94 10:37
 Ax=  142.2, Xb=-0.2186E+00+-0.4289E-02, Ay=  141.8, Yb= 0.1629E+00+-0.4387E-02
 Run 74337, Store 4648, Lay3, Beg. time 02/02/94 10:52, End time 02/02/94 11:37
 Ax=  173.3, Xb=-0.2191E+00+-0.4511E-02, Ay=  173.7, Yb= 0.1620E+00+-0.3970E-02
 Run 74338, Store 4648, Lay3, Beg. time 02/02/94 11:42, End time 02/02/94 14:25
 Ax=  624.3, Xb=-0.2173E+00+-0.2146E-02, Ay=  617.5, Yb= 0.1626E+00+-0.2097E-02
 Run 74339, Store 4648, Lay3, Beg. time 02/02/94 14:29, End time 02/02/94 17:03
 Ax=  571.7, Xb=-0.2197E+00+-0.2129E-02, Ay=  538.7, Yb= 0.1630E+00+-0.2205E-02
 Run 74340, Store 4648, Lay3, Beg. time 02/02/94 17:29, End time 02/02/94 20:03
 Ax=  781.7, Xb=-0.2189E+00+-0.1817E-02, Ay=  792.3, Yb= 0.1657E+00+-0.1741E-02
 Run 74378, Store 4651, Lay3, Beg. time 02/04/94 06:02, End time 02/04/94 06:18
 Ax=   67.1, Xb=-0.2196E+00+-0.7167E-02, Ay=   67.8, Yb= 0.1618E+00+-0.6563E-02
 Run 74379, Store 4651, Lay3, Beg. time 02/04/94 06:45, End time 02/04/94 12:34
 Ax= 1482.7, Xb=-0.2198E+00+-0.1381E-02, Ay= 1430.8, Yb= 0.1605E+00+-0.1382E-02
 Run 74381, Store 4651, Lay3, Beg. time 02/04/94 12:47, End time 02/04/94 14:12
 Ax=   99.2, Xb=-0.2214E+00+-0.4800E-02, Ay=   88.6, Yb= 0.1599E+00+-0.5794E-02
 Run 74382, Store 4651, Lay3, Beg. time 02/04/94 15:13, End time 02/04/94 17:17
 Ax=  630.5, Xb=-0.2219E+00+-0.1934E-02, Ay=  598.1, Yb= 0.1630E+00+-0.2064E-02
 Run 74413, Store 4653, Lay3, Beg. time 02/05/94 00:37, End time 02/05/94 00:54
 Ax=   80.2, Xb=-0.2232E+00+-0.6266E-02, Ay=   68.4, Yb= 0.1617E+00+-0.6407E-02
 Run 74416, Store 4653, Lay3, Beg. time 02/05/94 01:50, End time 02/05/94 02:05
 Ax=   59.1, Xb=-0.2246E+00+-0.6748E-02, Ay=   56.1, Yb= 0.1642E+00+-0.7652E-02
 Run 74417, Store 4653, Lay3, Beg. time 02/05/94 02:09, End time 02/05/94 02:44
 Ax=  137.5, Xb=-0.2276E+00+-0.4678E-02, Ay=  132.3, Yb= 0.1550E+00+-0.4483E-02
 Run 74418, Store 4653, Lay3, Beg. time 02/05/94 02:56, End time 02/05/94 03:10
 Ax=   51.1, Xb=-0.2252E+00+-0.8041E-02, Ay=   52.3, Yb= 0.1589E+00+-0.7455E-02
 Run 74420, Store 4653, Lay3, Beg. time 02/05/94 04:19, End time 02/05/94 04:58
 Ax=  149.0, Xb=-0.2249E+00+-0.4163E-02, Ay=  135.4, Yb= 0.1630E+00+-0.4564E-02
 Run 74421, Store 4653, Lay3, Beg. time 02/05/94 05:05, End time 02/05/94 05:22
 Ax=   79.1, Xb=-0.2288E+00+-0.4705E-02, Ay=   73.0, Yb= 0.1621E+00+-0.5889E-02
 Run 74424, Store 4653, Lay3, Beg. time 02/05/94 07:49, End time 02/05/94 11:18
 Ax=  887.2, Xb=-0.2278E+00+-0.1773E-02, Ay=  920.0, Yb= 0.1583E+00+-0.1679E-02
 Run 74425, Store 4653, Lay3, Beg. time 02/05/94 12:16, End time 02/05/94 13:53
 Ax=  519.2, Xb=-0.2282E+00+-0.2148E-02, Ay=  504.0, Yb= 0.1629E+00+-0.2182E-02
 Run 74426, Store 4653, Lay3, Beg. time 02/05/94 14:00, End time 02/05/94 14:13
 Ax=   63.4, Xb=-0.2268E+00+-0.6710E-02, Ay=   65.6, Yb= 0.1621E+00+-0.6025E-02
 Run 74427, Store 4653, Lay3, Beg. time 02/05/94 14:59, End time 02/05/94 15:45
 Ax=  254.7, Xb=-0.2278E+00+-0.2989E-02, Ay=  254.2, Yb= 0.1657E+00+-0.2922E-02
 Run 74428, Store 4653, Lay3, Beg. time 02/05/94 15:53, End time 02/05/94 20:04
 Ax= 1310.6, Xb=-0.2277E+00+-0.1397E-02, Ay= 1280.2, Yb= 0.1620E+00+-0.1412E-02
 Run 74481, Store 4659, Lay3, Beg. time 02/07/94 03:17, End time 02/07/94 04:21
 Ax=  287.4, Xb=-0.2242E+00+-0.3071E-02, Ay=  267.6, Yb= 0.1581E+00+-0.3079E-02
 Run 74568, Store 4669, Lay3, Beg. time 02/09/94 06:16, End time 02/09/94 07:01
 Ax=  156.8, Xb=-0.2236E+00+-0.4110E-02, Ay=  139.8, Yb= 0.1402E+00+-0.4679E-02
 Run 74571, Store 4669, Lay3, Beg. time 02/09/94 07:26, End time 02/09/94 09:59
 Ax=  472.4, Xb=-0.2224E+00+-0.2570E-02, Ay=  438.5, Yb= 0.1423E+00+-0.2652E-02
 Run 74583, Store 4669, Lay3, Beg. time 02/09/94 11:37, End time 02/09/94 12:02
 Ax=   85.1, Xb=-0.2242E+00+-0.6120E-02, Ay=   78.2, Yb= 0.1406E+00+-0.6806E-02
 Run 74601, Store 4670, Lay3, Beg. time 02/09/94 20:15, End time 02/09/94 21:43
 Ax=  315.8, Xb=-0.2242E+00+-0.3314E-02, Ay=  313.2, Yb= 0.1443E+00+-0.3029E-02
 Run 74611, Store 4671, Lay3, Beg. time 02/10/94 03:46, End time 02/10/94 06:53
 Ax=  487.5, Xb=-0.2195E+00+-0.2658E-02, Ay=  458.8, Yb= 0.1415E+00+-0.2688E-02
 Run 74613, Store 4671, Lay3, Beg. time 02/10/94 07:58, End time 02/10/94 12:02
 Ax=  760.8, Xb=-0.2218E+00+-0.2017E-02, Ay=  739.8, Yb= 0.1432E+00+-0.1986E-02
 Run 74627, Store 4671, Lay3, Beg. time 02/10/94 13:27, End time 02/10/94 15:56
 Ax=  549.5, Xb=-0.2231E+00+-0.2275E-02, Ay=  515.8, Yb= 0.1423E+00+-0.2507E-02
 Run 74635, Store 4671, Lay3, Beg. time 02/10/94 16:09, End time 02/10/94 16:39
 Ax=  116.4, Xb=-0.2244E+00+-0.5122E-02, Ay=  112.0, Yb= 0.1426E+00+-0.4949E-02
 Run 74637, Store 4671, Lay3, Beg. time 02/10/94 16:48, End time 02/10/94 17:26
 Ax=  116.9, Xb=-0.2252E+00+-0.4869E-02, Ay=  113.5, Yb= 0.1449E+00+-0.5454E-02
 Run 74665, Store 4673, Lay3, Beg. time 02/11/94 08:03, End time 02/11/94 08:55
 Ax=  125.9, Xb=-0.2212E+00+-0.5891E-02, Ay=  110.7, Yb= 0.1423E+00+-0.7491E-02
 Run 75051, Store 4689, Lay3, Beg. time 02/22/94 17:08, End time 02/22/94 19:57
 Ax=  859.0, Xb=-0.2410E+00+-0.1702E-02, Ay=  828.7, Yb= 0.1405E+00+-0.1778E-02
 Run 75057, Store 4689, Lay3, Beg. time 02/22/94 20:24, End time 02/22/94 21:43
 Ax=  391.1, Xb=-0.2369E+00+-0.2655E-02, Ay=  367.7, Yb= 0.1427E+00+-0.2745E-02
 Run 75085, Store 4689, Lay3, Beg. time 02/23/94 01:51, End time 02/23/94 03:26
 Ax=  528.8, Xb=-0.2403E+00+-0.2191E-02, Ay=  531.6, Yb= 0.1440E+00+-0.2140E-02
 Run 75088, Store 4689, Lay3, Beg. time 02/23/94 03:27, End time 02/23/94 03:58
 Ax=  160.4, Xb=-0.2428E+00+-0.4316E-02, Ay=  154.9, Yb= 0.1424E+00+-0.4633E-02
 Run 75094, Store 4690, Lay3, Beg. time 02/23/94 07:22, End time 02/23/94 11:20
 Ax= 1071.8, Xb=-0.2407E+00+-0.1575E-02, Ay= 1029.7, Yb= 0.1459E+00+-0.1649E-02
 Run 75103, Store 4690, Lay3, Beg. time 02/23/94 12:20, End time 02/23/94 12:35
 Ax=   60.5, Xb=-0.2383E+00+-0.5782E-02, Ay=   53.5, Yb= 0.1439E+00+-0.7233E-02
 Run 75124, Store 4692, Lay3, Beg. time 02/24/94 00:37, End time 02/24/94 01:12
 Ax=  168.9, Xb=-0.2411E+00+-0.3894E-02, Ay=  173.8, Yb= 0.1465E+00+-0.3895E-02
 Run 75125, Store 4692, Lay3, Beg. time 02/24/94 09:20, End time 02/24/94 09:35
 Ax=   58.4, Xb=-0.2388E+00+-0.7469E-02, Ay=   61.7, Yb= 0.1521E+00+-0.6630E-02
 Run 75126, Store 4692, Lay3, Beg. time 02/24/94 09:51, End time 02/24/94 10:08
 Ax=   91.3, Xb=-0.2415E+00+-0.5401E-02, Ay=   92.8, Yb= 0.1461E+00+-0.5092E-02
 Run 75127, Store 4692, Lay3, Beg. time 02/24/94 10:15, End time 02/24/94 12:05
 Ax=  558.3, Xb=-0.2397E+00+-0.2101E-02, Ay=  558.9, Yb= 0.1461E+00+-0.2206E-02
 Run 75141, Store 4694, Lay3, Beg. time 02/24/94 17:45, End time 02/24/94 18:03
 Ax=   61.2, Xb=-0.2375E+00+-0.7019E-02, Ay=   62.8, Yb= 0.1410E+00+-0.6795E-02
 Run 75142, Store 4694, Lay3, Beg. time 02/24/94 18:16, End time 02/24/94 22:38
 Ax=  946.3, Xb=-0.2364E+00+-0.1880E-02, Ay=  963.1, Yb= 0.1478E+00+-0.1747E-02
 Run 75143, Store 4694, Lay3, Beg. time 02/24/94 23:42, End time 02/25/94 01:13
 Ax=   58.1, Xb=-0.2427E+00+-0.6914E-02, Ay=   54.3, Yb= 0.1501E+00+-0.7541E-02
 Run 75145, Store 4694, Lay3, Beg. time 02/25/94 04:52, End time 02/25/94 10:03
 Ax=  691.9, Xb=-0.2400E+00+-0.1965E-02, Ay=  650.7, Yb= 0.1498E+00+-0.2003E-02
 Run 75147, Store 4694, Lay3, Beg. time 02/25/94 10:05, End time 02/25/94 12:01
 Ax=  266.0, Xb=-0.2384E+00+-0.3375E-02, Ay=  274.1, Yb= 0.1496E+00+-0.3119E-02
 Run 75179, Store 4695, Lay3, Beg. time 02/25/94 17:38, End time 02/25/94 19:08
 Ax=  190.1, Xb=-0.2384E+00+-0.3854E-02, Ay=  140.4, Yb= 0.1483E+00+-0.7107E-02
 Run 75180, Store 4695, Lay3, Beg. time 02/25/94 19:22, End time 02/25/94 19:53
 Ax=   42.7, Xb=-0.2417E+00+-0.9351E-02, Ay=   48.1, Yb= 0.1514E+00+-0.6712E-02
 Run 75183, Store 4695, Lay3, Beg. time 02/25/94 19:57, End time 02/25/94 22:25
 Ax=  344.4, Xb=-0.2419E+00+-0.2912E-02, Ay=  337.7, Yb= 0.1507E+00+-0.2892E-02
 Run 75190, Store 4695, Lay3, Beg. time 02/26/94 00:52, End time 02/26/94 05:12
 Ax= 1289.0, Xb=-0.2399E+00+-0.1432E-02, Ay= 1243.5, Yb= 0.1506E+00+-0.1407E-02
 Run 75202, Store 4696, Lay3, Beg. time 02/26/94 13:32, End time 02/26/94 14:08
 Ax=  204.2, Xb=-0.2372E+00+-0.3672E-02, Ay=  208.0, Yb= 0.1506E+00+-0.3176E-02
 Run 75203, Store 4696, Lay3, Beg. time 02/26/94 14:21, End time 02/26/94 17:02
 Ax=  843.3, Xb=-0.2384E+00+-0.1700E-02, Ay=  843.5, Yb= 0.1514E+00+-0.1637E-02
 Run 75268, Store 4701, Lay3, Beg. time 02/27/94 13:55, End time 02/27/94 14:44
 Ax=  101.7, Xb=-0.2359E+00+-0.5198E-02, Ay=  100.2, Yb= 0.1530E+00+-0.5085E-02
 Run 75270, Store 4701, Lay3, Beg. time 02/27/94 17:21, End time 02/27/94 17:52
 Ax=  134.9, Xb=-0.2408E+00+-0.4113E-02, Ay=  128.9, Yb= 0.1553E+00+-0.4359E-02
 Run 75282, Store 4702, Lay3, Beg. time 02/27/94 22:55, End time 02/27/94 23:45
 Ax=  241.1, Xb=-0.2365E+00+-0.3356E-02, Ay=  239.5, Yb= 0.1526E+00+-0.3058E-02
 Run 75321, Store 4710, Lay3, Beg. time 03/01/94 02:26, End time 03/01/94 04:14
 Ax=  147.2, Xb=-0.2508E+00+-0.5138E-02, Ay=  154.7, Yb= 0.1773E+00+-0.4415E-02
 Run 75322, Store 4710, Lay3, Beg. time 03/01/94 04:37, End time 03/01/94 06:55
 Ax=  275.7, Xb=-0.2535E+00+-0.3118E-02, Ay=  281.3, Yb= 0.1756E+00+-0.3033E-02
 Run 75323, Store 4710, Lay3, Beg. time 03/01/94 08:23, End time 03/01/94 11:31
 Ax=  421.3, Xb=-0.2412E+00+-0.2498E-02, Ay=  419.2, Yb= 0.1592E+00+-0.2567E-02
 Run 75332, Store 4710, Lay3, Beg. time 03/01/94 11:37, End time 03/01/94 14:29
 Ax=  338.0, Xb=-0.2413E+00+-0.3051E-02, Ay=  333.6, Yb= 0.1597E+00+-0.3082E-02
