  82590 -.2697 .0005   0.1343 .0005     5.60  0.00    -2.90  0.00   5965  952.74
  82594 -.2726 .0005   0.1355 .0005     5.60  0.00    -2.90  0.00   6097  952.91
  82598 -.2734 .0005   0.1311 .0005     5.60  0.00    -2.90  0.00   6785  953.11
  82599 -.2738 .0005   0.1339 .0005     5.60  0.00    -2.90  0.00   6941  953.27
  82601 -.2740 .0005   0.1384 .0005     5.60  0.00    -2.90  0.00   7070  953.44
  82613 -.2710 .0005   0.1377 .0005     5.60  0.00    -2.90  0.00   6655  953.60
  82616 -.2700 .0015   0.1376 .0015     5.60  0.00    -2.90  0.00    815  953.73
  82639 -.2680 .0006   0.1322 .0006     5.60  0.00    -2.90  0.00   4223  954.05
  82640 -.2646 .0011   0.1339 .0011     5.60  0.00    -2.90  0.00   1338  954.20
  82686 -.2695 .0006   0.1355 .0006     5.60  0.00    -2.90  0.00   4148  954.70
  82691 -.2717 .0006   0.1347 .0006     5.60  0.00    -2.90  0.00   4730  954.82
  82694 -.2700 .0005   0.1380 .0005     5.60  0.00    -2.90  0.00   7048  954.95
  82696 -.2681 .0005   0.1381 .0005     5.60  0.00    -2.90  0.00   7329  955.12
  82697 -.2715 .0005   0.1353 .0005     5.60  0.00    -2.90  0.00   6061  955.29
  82699 -.2691 .0007   0.1383 .0007     5.60  0.00    -2.90  0.00   3671  955.44
  82725 -.2710 .0005   0.1365 .0005     5.60  0.00    -2.90  0.00   6158  956.25
  82726 -.2700 .0005   0.1417 .0005     5.60  0.00    -2.90  0.00   6710  956.41
  82727 -.2655 .0008   0.1416 .0008     5.60  0.00    -2.90  0.00   2951  956.59
  82737 -.2678 .0009   0.1359 .0009     5.60  0.00    -2.90  0.00   2154  956.84
  82742 -.2716 .0007   0.1339 .0007     5.60  0.00    -2.90  0.00   3684  956.91
  82745 -.2690 .0008   0.1393 .0008     5.60  0.00    -2.90  0.00   2843  957.03
  82746 -.2695 .0005   0.1375 .0005     5.60  0.00    -2.90  0.00   6215  957.13
  82747 -.2705 .0006   0.1361 .0006     5.60  0.00    -2.90  0.00   4952  957.29
  82748 -.2731 .0008   0.1408 .0008     5.60  0.00    -2.90  0.00   2826  957.41
  82767 -.2653 .0006   0.1394 .0006     5.60  0.00    -2.90  0.00   4201  958.39
  82894 -.2666 .0009   0.1442 .0009     5.60  0.00    -2.90  0.00   1953  959.71
  82895 -.2693 .0006   0.1396 .0006     5.60  0.00    -2.90  0.00   4757  959.76
  82896 -.2685 .0005   0.1388 .0005     5.60  0.00    -2.90  0.00   7832  959.87
  82897 -.2704 .0004   0.1388 .0004     5.60  0.00    -2.90  0.00   9210  960.05
  82898 -.2692 .0005   0.1372 .0005     5.60  0.00    -2.90  0.00   6485  960.22
  82900 -.2722 .0007   0.1390 .0007     5.60  0.00    -2.90  0.00   3067  960.36
  82945 -.2639 .0006   0.1426 .0006     5.60  0.00    -2.90  0.00   4973  960.75
  82956 -.2668 .0005   0.1366 .0005     5.60  0.00    -2.90  0.00   7035  961.12
  82957 -.2661 .0008   0.1395 .0008     5.60  0.00    -2.90  0.00   2598  961.37
  82983 -.2534 .0009   0.1623 .0009     5.60  0.00    -2.90  0.00   2157  961.72
  82985 -.2542 .0006   0.1546 .0006     5.60  0.00    -2.90  0.00   5360  961.79
  82996 -.2575 .0005   0.1571 .0005     5.60  0.00    -2.90  0.00   7823  961.94
  82996 -.2587 .0005   0.1571 .0005     5.60  0.00    -2.90  0.00   6239  962.15
  82998 -.2583 .0005   0.1575 .0005     5.60  0.00    -2.90  0.00   8170  962.29
  83024 -.2688 .0011   0.1356 .0011     5.60  0.00    -2.90  0.00   1531  962.74
  83027 -.2661 .0006   0.1333 .0006     5.60  0.00    -2.90  0.00   4105  962.84
  83028 -.2673 .0005   0.1363 .0005     5.60  0.00    -2.90  0.00   5690  962.96
  83029 -.2665 .0006   0.1335 .0006     5.60  0.00    -2.90  0.00   5425  963.13
  83031 -.2699 .0007   0.1360 .0007     5.60  0.00    -2.90  0.00   3455  963.28
  83032 -.2691 .0006   0.1372 .0006     5.60  0.00    -2.90  0.00   5644  963.38
  83033 -.2687 .0007   0.1362 .0007     5.60  0.00    -2.90  0.00   3458  963.51
  83040 -.2663 .0010   0.1339 .0010     5.60  0.00    -2.90  0.00   1777  963.70
  83041 -.2705 .0007   0.1394 .0007     5.60  0.00    -2.90  0.00   3321  963.77
  83043 -.2657 .0006   0.1340 .0006     5.60  0.00    -2.90  0.00   4931  963.88
  83044 -.2680 .0007   0.1252 .0007     5.60  0.00    -2.90  0.00   3616  964.03
  83045 -.2751 .0008   0.1280 .0008     5.60  0.00    -2.90  0.00   2592  964.14
  83046 -.2674 .0006   0.1330 .0006     5.60  0.00    -2.90  0.00   5636  964.22
  83072 -.2649 .0009   0.1305 .0009     5.60  0.00    -2.90  0.00   2329  964.55
  83073 -.2622 .0010   0.1364 .0010     5.60  0.00    -2.90  0.00   1855  964.65
  83074 -.2650 .0006   0.1340 .0006     5.60  0.00    -2.90  0.00   4073  964.71
  83075 -.2654 .0010   0.1320 .0010     5.60  0.00    -2.90  0.00   1860  964.85
  83076 -.2677 .0007   0.1280 .0007     5.60  0.00    -2.90  0.00   3286  964.92
  83077 -.2688 .0005   0.1261 .0005     5.60  0.00    -2.90  0.00   6021  965.02
  83078 -.2660 .0006   0.1242 .0006     5.60  0.00    -2.90  0.00   4421  965.19
  83079 -.2653 .0007   0.1265 .0007     5.60  0.00    -2.90  0.00   3168  965.30
  83213 -.2607 .0006   0.1297 .0006     5.60  0.00    -2.90  0.00   4862  968.00
  83216 -.2641 .0006   0.1234 .0006     5.60  0.00    -2.90  0.00   4073  968.17
  83217 -.2647 .0005   0.1312 .0005     5.60  0.00    -2.90  0.00   7836  968.26
  83224 -.2634 .0005   0.1315 .0005     5.60  0.00    -2.90  0.00   8050  968.42
  83236 -.2542 .0010   0.1299 .0010     5.60  0.00    -2.90  0.00   1889  968.70
  83247 -.2666 .0008   0.1303 .0008     5.60  0.00    -2.90  0.00   2623  968.76
  84175 -.2153 .0006   0.0910 .0006     5.60  0.00    -2.90  0.00   5057 1004.67
  84176 -.2166 .0006   0.0920 .0006     5.60  0.00    -2.90  0.00   5658 1004.76
  84186 -.2245 .0015   0.0949 .0015     5.60  0.00    -2.90  0.00    748 1005.13
  84207 -.2168 .0007   0.0925 .0007     5.60  0.00    -2.90  0.00   3792 1005.53
  84225 -.2172 .0008   0.0922 .0008     5.60  0.00    -2.90  0.00   2697 1006.22
  84226 -.2156 .0005   0.0921 .0005     5.60  0.00    -2.90  0.00   6969 1006.31
  84267 -.2165 .0012   0.0843 .0012     5.60  0.00    -2.90  0.00   1163 1007.10
  84274 -.2178 .0007   0.0872 .0007     5.60  0.00    -2.90  0.00   3399 1007.34
  84303 -.2097 .0013   0.0970 .0013     5.60  0.00    -2.90  0.00   1076 1007.81
  84304 -.2203 .0007   0.0908 .0007     5.60  0.00    -2.90  0.00   3273 1007.85
  84305 -.2193 .0005   0.0884 .0005     5.60  0.00    -2.90  0.00   6101 1007.97
  84305 -.2179 .0004   0.0862 .0004     5.60  0.00    -2.90  0.00   9999 1008.15
  84309 -.2162 .0011   0.0840 .0011     5.60  0.00    -2.90  0.00   1534 1008.43
  84331 -.2149 .0013   0.0834 .0013     5.60  0.00    -2.90  0.00    984 1008.82
  84332 -.2173 .0008   0.0902 .0008     5.60  0.00    -2.90  0.00   2571 1008.86
  84334 -.2175 .0006   0.0876 .0006     5.60  0.00    -2.90  0.00   5643 1008.95
  84334 -.2163 .0007   0.0869 .0007     5.60  0.00    -2.90  0.00   3230 1009.13
  84371 -.2190 .0010   0.0941 .0010     5.60  0.00    -2.90  0.00   1644 1009.62
  84395 -.2170 .0006   0.0917 .0006     5.60  0.00    -2.90  0.00   4777 1010.19
  84397 -.2146 .0008   0.0927 .0008     5.60  0.00    -2.90  0.00   2851 1010.33
  84412 -.2123 .0009   0.0895 .0009     5.60  0.00    -2.90  0.00   2332 1010.43
  84420 -.2158 .0010   0.0864 .0010     5.60  0.00    -2.90  0.00   1819 1010.55
  84421 -.2154 .0009   0.0895 .0009     5.60  0.00    -2.90  0.00   2148 1010.61
  84423 -.2155 .0007   0.0914 .0007     5.60  0.00    -2.90  0.00   4046 1010.66
  84427 -.2155 .0008   0.0900 .0008     5.60  0.00    -2.90  0.00   3018 1010.74
  84433 -.2180 .0013   0.0897 .0013     5.60  0.00    -2.90  0.00    955 1010.93
  84436 -.2186 .0009   0.0901 .0009     5.60  0.00    -2.90  0.00   2263 1011.11
  84437 -.2173 .0005   0.0926 .0005     5.60  0.00    -2.90  0.00   5991 1011.19
  84438 -.2129 .0006   0.0914 .0006     5.60  0.00    -2.90  0.00   5657 1011.34
  84469 -.2135 .0007   0.0859 .0007     5.60  0.00    -2.90  0.00   3555 1012.12
  84470 -.2144 .0005   0.0914 .0005     5.60  0.00    -2.90  0.00   5755 1012.22
  84482 -.2100 .0006   0.0891 .0006     5.60  0.00    -2.90  0.00   4428 1012.45
  84490 -.2131 .0017   0.0904 .0017     5.60  0.00    -2.90  0.00    618 1012.74
  84492 -.2149 .0005   0.0883 .0005     5.60  0.00    -2.90  0.00   7146 1012.95
  84492 -.2130 .0005   0.0882 .0005     5.60  0.00    -2.90  0.00   6225 1013.13
  84530 -.2165 .0009   0.0852 .0009     5.60  0.00    -2.90  0.00   2126 1013.88
  84534 -.2178 .0008   0.0883 .0008     5.60  0.00    -2.90  0.00   2868 1013.97
  84534 -.2174 .0006   0.0811 .0006     5.60  0.00    -2.90  0.00   4702 1014.07
  84534 -.2158 .0008   0.0829 .0008     5.60  0.00    -2.90  0.00   2794 1014.23
  84579 -.2162 .0007   0.0909 .0007     5.60  0.00    -2.90  0.00   4001 1014.83
  84580 -.2111 .0010   0.0862 .0010     5.60  0.00    -2.90  0.00   1592 1014.95
  84582 -.2141 .0012   0.0900 .0012     5.60  0.00    -2.90  0.00   1207 1015.02
  84582 -.2168 .0006   0.0831 .0006     5.60  0.00    -2.90  0.00   4279 1015.05
  84587 -.2143 .0005   0.0823 .0005     5.60  0.00    -2.90  0.00   6594 1015.18
  84588 -.2156 .0005   0.0808 .0005     5.60  0.00    -2.90  0.00   7063 1015.34
  84605 -.2076 .0015   0.0939 .0015     5.60  0.00    -2.90  0.00    796 1015.76
  84633 -.2115 .0009   0.0856 .0009     5.60  0.00    -2.90  0.00   2206 1016.32
  84634 -.2169 .0006   0.0896 .0006     5.60  0.00    -2.90  0.00   5175 1016.40
  84635 -.2159 .0006   0.0832 .0006     5.60  0.00    -2.90  0.00   5022 1016.56
  84636 -.2149 .0004   0.0850 .0004     5.60  0.00    -2.90  0.00   8472 1016.70
  84648 -.2167 .0007   0.0877 .0007     5.60  0.00    -2.90  0.00   3261 1017.16
  84650 -.2159 .0005   0.0865 .0005     5.60  0.00    -2.90  0.00   6423 1017.25
  84652 -.2147 .0006   0.0853 .0006     5.60  0.00    -2.90  0.00   4238 1017.42
  84665 -.2175 .0004   0.0844 .0004     5.60  0.00    -2.90  0.00   8495 1017.99
  84666 -.2154 .0005   0.0846 .0005     5.60  0.00    -2.90  0.00   8131 1018.17
  84676 -.2147 .0009   0.0912 .0009     5.60  0.00    -2.90  0.00   2342 1018.47
  84677 -.2170 .0006   0.0863 .0006     5.60  0.00    -2.90  0.00   4845 1018.55
  84678 -.2159 .0005   0.0897 .0005     5.60  0.00    -2.90  0.00   6059 1018.68
  84679 -.2117 .0009   0.0880 .0009     5.60  0.00    -2.90  0.00   2263 1018.86
  84681 -.2127 .0005   0.0883 .0005     5.60  0.00    -2.90  0.00   7315 1018.92
  84681 -.2150 .0005   0.0862 .0005     5.60  0.00    -2.90  0.00   6717 1019.10
  84691 -.2120 .0007   0.0908 .0007     5.60  0.00    -2.90  0.00   3346 1019.44
  84692 -.2143 .0006   0.0918 .0006     5.60  0.00    -2.90  0.00   5286 1019.55
  84693 -.2153 .0005   0.0853 .0005     5.60  0.00    -2.90  0.00   6068 1019.70
  84694 -.2169 .0007   0.0885 .0007     5.60  0.00    -2.90  0.00   3357 1019.87
  84695 -.2142 .0005   0.0838 .0005     5.60  0.00    -2.90  0.00   7433 1019.96
  84696 -.2153 .0005   0.0850 .0005     5.60  0.00    -2.90  0.00   7086 1020.14
  84698 -.2176 .0014   0.0842 .0014     5.60  0.00    -2.90  0.00    917 1020.30
  84713 -.2150 .0008   0.0921 .0008     5.60  0.00    -2.90  0.00   2595 1020.47
  84714 -.2098 .0006   0.0897 .0006     5.60  0.00    -2.90  0.00   4903 1020.55
  84726 -.2092 .0011   0.0878 .0011     5.60  0.00    -2.90  0.00   1358 1020.98
  84728 -.2069 .0008   0.0905 .0008     5.60  0.00    -2.90  0.00   2925 1021.02
  84735 -.2043 .0006   0.0895 .0006     5.60  0.00    -2.90  0.00   4471 1021.21
  84737 -.2097 .0006   0.0858 .0006     5.60  0.00    -2.90  0.00   5544 1021.35
  84738 -.2086 .0006   0.0890 .0006     5.60  0.00    -2.90  0.00   5392 1021.50
  84758 -.2124 .0006   0.0877 .0006     5.60  0.00    -2.90  0.00   5572 1021.81
  84760 -.2066 .0007   0.0859 .0007     5.60  0.00    -2.90  0.00   3505 1021.98
  84764 -.2106 .0005   0.0839 .0005     5.60  0.00    -2.90  0.00   7418 1022.12
  84868 -.2096 .0006   0.0705 .0006     5.60  0.00    -2.90  0.00   4909 1023.68
  84870 -.2136 .0005   0.0713 .0005     5.60  0.00    -2.90  0.00   6594 1023.82
  84871 -.2110 .0007   0.0692 .0007     5.60  0.00    -2.90  0.00   3631 1023.98
  84890 -.2092 .0006   0.0786 .0006     5.60  0.00    -2.90  0.00   5255 1024.45
  84891 -.2104 .0008   0.0770 .0008     5.60  0.00    -2.90  0.00   2596 1024.61
  84921 -.2143 .0005   0.0736 .0005     5.60  0.00    -2.90  0.00   6018 1024.97
  84923 -.2162 .0005   0.0704 .0005     5.60  0.00    -2.90  0.00   7349 1025.14
  84924 -.2164 .0005   0.0711 .0005     5.60  0.00    -2.90  0.00   8145 1025.31
  84954 -.2139 .0009   0.0759 .0009     5.60  0.00    -2.90  0.00   1905 1025.69
  84955 -.2108 .0007   0.0791 .0007     5.60  0.00    -2.90  0.00   3120 1025.75
  84956 -.2092 .0007   0.0797 .0007     5.60  0.00    -2.90  0.00   3613 1025.84
  84958 -.2100 .0007   0.0756 .0007     5.60  0.00    -2.90  0.00   3066 1025.96
  84959 -.2131 .0006   0.0756 .0006     5.60  0.00    -2.90  0.00   5632 1026.05
  84962 -.2115 .0005   0.0749 .0005     5.60  0.00    -2.90  0.00   6051 1026.21
  84996 -.2141 .0007   0.0746 .0007     5.60  0.00    -2.90  0.00   3499 1026.77
  84997 -.2125 .0009   0.0746 .0009     5.60  0.00    -2.90  0.00   2164 1026.89
  84998 -.2102 .0006   0.0747 .0006     5.60  0.00    -2.90  0.00   5210 1026.96
  84999 -.2144 .0007   0.0754 .0007     5.60  0.00    -2.90  0.00   3378 1027.15
  85000 -.2104 .0014   0.0727 .0014     5.60  0.00    -2.90  0.00    861 1027.24
  85001 -.2141 .0008   0.0717 .0008     5.60  0.00    -2.90  0.00   2728 1027.27
  85072 -.2077 .0012   0.0755 .0012     5.60  0.00    -2.90  0.00   1295 1029.06
  85074 -.2105 .0009   0.0763 .0009     5.60  0.00    -2.90  0.00   2235 1029.12
  85075 -.2103 .0005   0.0756 .0005     5.60  0.00    -2.90  0.00   6087 1029.18
  85077 -.2144 .0011   0.0750 .0011     5.60  0.00    -2.90  0.00   1432 1029.36
  85078 -.2081 .0010   0.0752 .0010     5.60  0.00    -2.90  0.00   1580 1029.40
  85107 -.2129 .0008   0.0738 .0008     5.60  0.00    -2.90  0.00   3030 1029.81
  85108 -.2107 .0006   0.0783 .0006     5.60  0.00    -2.90  0.00   4815 1029.91
  85109 -.2104 .0007   0.0800 .0007     5.60  0.00    -2.90  0.00   3326 1030.07
  85110 -.2143 .0007   0.0754 .0007     5.60  0.00    -2.90  0.00   3678 1030.17
  85111 -.2116 .0006   0.0760 .0006     5.60  0.00    -2.90  0.00   5311 1030.28
  85127 -.2116 .0013   0.0785 .0013     5.60  0.00    -2.90  0.00    955 1030.49
  85128 -.2141 .0009   0.0743 .0009     5.60  0.00    -2.90  0.00   1924 1030.53
  85129 -.2135 .0006   0.0737 .0006     5.60  0.00    -2.90  0.00   4925 1030.61
  85132 -.2132 .0005   0.0778 .0005     5.60  0.00    -2.90  0.00   6015 1030.75
  85133 -.2088 .0011   0.0746 .0011     5.60  0.00    -2.90  0.00   1382 1030.93
  85134 -.2090 .0006   0.0764 .0006     5.60  0.00    -2.90  0.00   4848 1030.97
  85144 -.2119 .0006   0.0719 .0006     5.60  0.00    -2.90  0.00   4682 1031.15
  85159 -.2102 .0008   0.0775 .0008     5.60  0.00    -2.90  0.00   2798 1031.37
  85204 -.2116 .0007   0.0753 .0007     5.60  0.00    -2.90  0.00   3372 1032.07
  85205 -.2124 .0006   0.0766 .0006     5.60  0.00    -2.90  0.00   5462 1032.17
  85206 -.2130 .0005   0.0746 .0005     5.60  0.00    -2.90  0.00   7793 1032.32
  85207 -.2104 .0005   0.0721 .0005     5.60  0.00    -2.90  0.00   6377 1032.50
  85216 -.2079 .0009   0.0719 .0009     5.60  0.00    -2.90  0.00   2125 1032.72
  85229 -.2088 .0006   0.0772 .0006     5.60  0.00    -2.90  0.00   4700 1032.86
  85231 -.2091 .0011   0.0738 .0011     5.60  0.00    -2.90  0.00   1343 1033.00
  85231 -.2072 .0008   0.0776 .0008     5.60  0.00    -2.90  0.00   2453 1033.03
  85233 -.2116 .0007   0.0712 .0007     5.60  0.00    -2.90  0.00   3113 1033.12
  85235 -.2106 .0006   0.0757 .0006     5.60  0.00    -2.90  0.00   5446 1033.19
  85244 -.2102 .0006   0.0781 .0006     5.60  0.00    -2.90  0.00   4445 1033.40
  85245 -.2106 .0006   0.0728 .0006     5.60  0.00    -2.90  0.00   4453 1033.55
  85246 -.2106 .0006   0.0750 .0006     5.60  0.00    -2.90  0.00   5637 1033.68
  85247 -.2087 .0006   0.0730 .0006     5.60  0.00    -2.90  0.00   4574 1033.87
  85248 -.2170 .0006   0.0704 .0006     5.60  0.00    -2.90  0.00   4284 1033.99
  85256 -.2148 .0010   0.0732 .0010     5.60  0.00    -2.90  0.00   1747 1034.19
  85257 -.2073 .0008   0.0763 .0008     5.60  0.00    -2.90  0.00   3039 1034.25
  85258 -.2089 .0008   0.0721 .0008     5.60  0.00    -2.90  0.00   2775 1034.35
  85260 -.2068 .0015   0.0752 .0015     5.60  0.00    -2.90  0.00    811 1034.48
  85263 -.2093 .0008   0.0751 .0008     5.60  0.00    -2.90  0.00   2596 1034.51
  85264 -.2127 .0006   0.0719 .0006     5.60  0.00    -2.90  0.00   4897 1034.60
  85265 -.2109 .0005   0.0743 .0005     5.60  0.00    -2.90  0.00   6161 1034.73
  85280 -.2068 .0008   0.0724 .0008     5.60  0.00    -2.90  0.00   2717 1035.02
  85282 -.2081 .0011   0.0672 .0011     5.60  0.00    -2.90  0.00   1393 1035.12
  85284 -.2122 .0006   0.0722 .0006     5.60  0.00    -2.90  0.00   4165 1035.17
  85287 -.2081 .0005   0.0719 .0005     5.60  0.00    -2.90  0.00   6824 1035.29
  85288 -.2058 .0005   0.0696 .0005     5.60  0.00    -2.90  0.00   7861 1035.46
  85289 -.2067 .0013   0.0705 .0013     5.60  0.00    -2.90  0.00   1003 1035.60
  85313 -.2075 .0007   0.0743 .0007     5.60  0.00    -2.90  0.00   3835 1036.05
  85314 -.2119 .0005   0.0748 .0005     5.60  0.00    -2.90  0.00   7719 1036.14
  85315 -.2093 .0005   0.0726 .0005     5.60  0.00    -2.90  0.00   7885 1036.30
  85316 -.2069 .0006   0.0683 .0006     5.60  0.00    -2.90  0.00   4084 1036.46
  85317 -.2086 .0012   0.0679 .0012     5.60  0.00    -2.90  0.00   1123 1036.55
  85328 -.2092 .0007   0.0732 .0007     5.60  0.00    -2.90  0.00   3549 1036.76
  85329 -.2100 .0006   0.0735 .0006     5.60  0.00    -2.90  0.00   5386 1036.89
  85330 -.2048 .0005   0.0709 .0005     5.60  0.00    -2.90  0.00   6323 1037.01
  85331 -.2077 .0005   0.0699 .0005     5.60  0.00    -2.90  0.00   7971 1037.16
  85332 -.2081 .0006   0.0697 .0006     5.60  0.00    -2.90  0.00   5270 1037.33
  85371 -.2078 .0009   0.0781 .0009     5.60  0.00    -2.90  0.00   2248 1037.97
  85376 -.2080 .0007   0.0763 .0007     5.60  0.00    -2.90  0.00   3641 1038.07
  85377 -.2050 .0006   0.0758 .0006     5.60  0.00    -2.90  0.00   4382 1038.17
  85378 -.2063 .0005   0.0753 .0005     5.60  0.00    -2.90  0.00   6841 1038.29
  85379 -.2063 .0006   0.0739 .0006     5.60  0.00    -2.90  0.00   5042 1038.45
  85380 -.2064 .0008   0.0751 .0008     5.60  0.00    -2.90  0.00   2839 1038.57
  85402 -.2075 .0010   0.0748 .0010     5.60  0.00    -2.90  0.00   1752 1038.79
  85403 -.2073 .0009   0.0747 .0009     5.60  0.00    -2.90  0.00   2097 1038.85
  85405 -.2089 .0006   0.0780 .0006     5.60  0.00    -2.90  0.00   5378 1038.91
  85406 -.2076 .0006   0.0796 .0006     5.60  0.00    -2.90  0.00   5560 1039.05
  85412 -.2068 .0008   0.0770 .0008     5.60  0.00    -2.90  0.00   2716 1039.23
  85413 -.2101 .0010   0.0751 .0010     5.60  0.00    -2.90  0.00   1766 1039.30
  85437 -.2048 .0005   0.0785 .0005     5.60  0.00    -2.90  0.00   6185 1039.80
  85439 -.2080 .0005   0.0749 .0005     5.60  0.00    -2.90  0.00   6978 1039.97
  85440 -.2020 .0014   0.0735 .0014     5.60  0.00    -2.90  0.00    853 1040.13
  85443 -.2034 .0009   0.0784 .0009     5.60  0.00    -2.90  0.00   2156 1040.17
  85448 -.2031 .0008   0.0760 .0008     5.60  0.00    -2.90  0.00   2831 1040.24
  85454 -.2046 .0010   0.0774 .0010     5.60  0.00    -2.90  0.00   1740 1040.43
  85455 -.2026 .0006   0.0818 .0006     5.60  0.00    -2.90  0.00   4751 1040.51
  85458 -.2055 .0006   0.0775 .0006     5.60  0.00    -2.90  0.00   4328 1040.66
  85459 -.2040 .0007   0.0786 .0007     5.60  0.00    -2.90  0.00   4023 1040.78
  85628 -.2101 .0005   0.0679 .0005     5.60  0.00    -2.90  0.00   6916 1043.45
  85629 -.2096 .0008   0.0689 .0008     5.60  0.00    -2.90  0.00   2563 1043.61
  85630 -.1948 .0009   0.0674 .0009     5.60  0.00    -2.90  0.00   2084 1043.68
  85631 -.2000 .0009   0.0623 .0009     5.60  0.00    -2.90  0.00   2333 1043.73
  85632 -.2064 .0015   0.0608 .0015     5.60  0.00    -2.90  0.00    784 1043.84
  85647 -.1985 .0013   0.0689 .0013     5.60  0.00    -2.90  0.00    951 1044.21
  85648 -.2021 .0007   0.0687 .0007     5.60  0.00    -2.90  0.00   3617 1044.24
  85652 -.1968 .0012   0.0607 .0012     5.60  0.00    -2.90  0.00   1229 1044.39
  85671 -.2025 .0016   0.0582 .0016     5.60  0.00    -2.90  0.00    644 1044.81
  85672 -.1970 .0010   0.0614 .0010     5.60  0.00    -2.90  0.00   1612 1044.84
  85673 -.1962 .0006   0.0603 .0006     5.60  0.00    -2.90  0.00   4351 1044.92
  85673 -.1993 .0006   0.0609 .0006     5.60  0.00    -2.90  0.00   5473 1045.06
  85677 -.1972 .0007   0.0569 .0007     5.60  0.00    -2.90  0.00   3097 1045.22
  85689 -.2012 .0006   0.0636 .0006     5.60  0.00    -2.90  0.00   4771 1045.42
  85697 -.1974 .0014   0.0608 .0014     5.60  0.00    -2.90  0.00    818 1045.60
  85704 -.1993 .0007   0.0610 .0007     5.60  0.00    -2.90  0.00   3294 1045.63
  85718 -.1960 .0005   0.0590 .0005     5.60  0.00    -2.90  0.00   7621 1045.75
  85735 -.1992 .0006   0.0614 .0006     5.60  0.00    -2.90  0.00   5069 1046.28
  85737 -.2004 .0010   0.0599 .0010     5.60  0.00    -2.90  0.00   1811 1046.42
  85738 -.2022 .0005   0.0581 .0005     5.60  0.00    -2.90  0.00   6215 1046.47
  85740 -.2008 .0005   0.0559 .0005     5.60  0.00    -2.90  0.00   6258 1046.62
  85780 -.2030 .0007   0.0589 .0007     5.60  0.00    -2.90  0.00   3415 1047.16
  85781 -.2014 .0006   0.0598 .0006     5.60  0.00    -2.90  0.00   4673 1047.26
  85782 -.2033 .0006   0.0564 .0006     5.60  0.00    -2.90  0.00   5036 1047.37
  85783 -.1997 .0007   0.0522 .0007     5.60  0.00    -2.90  0.00   3807 1047.49
  85784 -.1975 .0009   0.0558 .0009     5.60  0.00    -2.90  0.00   2168 1047.58
  85796 -.1993 .0005   0.0639 .0005     5.60  0.00    -2.90  0.00   6012 1047.92
  85796 -.1979 .0005   0.0591 .0005     5.60  0.00    -2.90  0.00   6953 1048.09
  85798 -.1984 .0005   0.0573 .0005     5.60  0.00    -2.90  0.00   7242 1048.26
  85836 -.1975 .0006   0.0639 .0006     5.60  0.00    -2.90  0.00   5361 1048.93
  85836 -.1939 .0014   0.0634 .0014     5.60  0.00    -2.90  0.00    837 1049.07
  85837 -.1980 .0006   0.0630 .0006     5.60  0.00    -2.90  0.00   5056 1049.09
  85839 -.1953 .0006   0.0588 .0006     5.60  0.00    -2.90  0.00   4301 1049.20
  85855 -.1968 .0011   0.0715 .0011     5.60  0.00    -2.90  0.00   1433 1049.46
  85858 -.1993 .0005   0.0628 .0005     5.60  0.00    -2.90  0.00   5678 1049.51
  85870 -.1964 .0005   0.0604 .0005     5.60  0.00    -2.90  0.00   6950 1049.68
  85872 -.1987 .0005   0.0568 .0005     5.60  0.00    -2.90  0.00   6175 1049.86
  85886 -.1982 .0008   0.0659 .0008     5.60  0.00    -2.90  0.00   2597 1050.19
  85887 -.1998 .0005   0.0613 .0005     5.60  0.00    -2.90  0.00   6301 1050.28
  85888 -.1971 .0005   0.0593 .0005     5.60  0.00    -2.90  0.00   6283 1050.47
  85894 -.1963 .0007   0.0562 .0007     5.60  0.00    -2.90  0.00   3545 1050.64
  85895 -.1963 .0006   0.0584 .0006     5.60  0.00    -2.90  0.00   5053 1050.72
  85913 -.1973 .0010   0.0637 .0010     5.60  0.00    -2.90  0.00   1873 1051.00
  85915 -.1991 .0006   0.0623 .0006     5.60  0.00    -2.90  0.00   5566 1051.06
  85917 -.2005 .0005   0.0581 .0005     5.60  0.00    -2.90  0.00   6316 1051.26
  85918 -.1971 .0006   0.0591 .0006     5.60  0.00    -2.90  0.00   4114 1051.42
  85922 -.1961 .0006   0.0569 .0006     5.60  0.00    -2.90  0.00   4965 1051.54
  85953 -.2009 .0016   0.0711 .0016     5.60  0.00    -2.90  0.00    711 1051.85
  85957 -.1951 .0013   0.0597 .0013     5.60  0.00    -2.90  0.00    964 1051.89
  85957 -.1957 .0009   0.0638 .0009     5.60  0.00    -2.90  0.00   2108 1051.92
  85960 -.1930 .0005   0.0670 .0005     5.60  0.00    -2.90  0.00   6275 1051.99
  85963 -.1910 .0005   0.0653 .0005     5.60  0.00    -2.90  0.00   6249 1052.18
  85964 -.1922 .0009   0.0613 .0009     5.60  0.00    -2.90  0.00   2216 1052.35
  85997 -.1903 .0008   0.0700 .0008     5.60  0.00    -2.90  0.00   2778 1052.69
  85998 -.1918 .0005   0.0648 .0005     5.60  0.00    -2.90  0.00   6084 1052.78
  85999 -.1921 .0005   0.0634 .0005     5.60  0.00    -2.90  0.00   7315 1052.97
  86000 -.1923 .0006   0.0631 .0006     5.60  0.00    -2.90  0.00   5468 1053.16
  86001 -.1959 .0009   0.0566 .0009     5.60  0.00    -2.90  0.00   1929 1053.29
