 100 1.000    0.3000    
 3820.1800E-010.1800E-02 1.000    0.1000    
 40.00     1000.    0.3727    
 5.3017 5.1274 4.9570 4.7901 4.6262 4.4663 4.3109 4.1602 4.0143 3.8734
 0.4618 0.4393 0.4177 0.3971 0.3774 0.3586 0.3407 0.3236 0.3073 0.2917
 0.2769 0.2627 0.2492 0.2364 0.2242 0.2125 0.2014 0.1909 0.1809 0.1714
 0.1624 0.1539 0.1459 0.1384 0.1313 0.1246 0.1184 0.1124 0.1068 0.1016
 0.0966 0.0919 0.0874 0.0831 0.0791 0.0753 0.0717 0.0683 0.0651 0.0621
 0.0592 0.0564 0.0538 0.0514 0.0490 0.0468 0.0447 0.0427 0.0408 0.0390
 65.00    0.1000E+05 2.216    
 0.0000 0.0000 0.0000 0.0011 0.0121 0.0562 0.1577 0.3276 0.5638 0.8584
 1.2021 1.5871 2.0073 2.4585 2.9376 3.4407 3.9542 4.4600 4.9480 5.4067
 5.8262 6.1982 6.5159 6.7771 6.9832 7.1357 7.2362 7.2861 7.2865 7.2389
 7.1472 7.0202 6.8661 6.6926 6.5063 6.3135 6.1196 5.9287 5.7417 5.5586
 5.3794 5.2042 5.0328 4.8650 4.7003 4.5399 4.3839 4.2325 4.0861 3.9447
 0.4618 0.4393 0.4177 0.3971 0.3774 0.3586 0.3407 0.3236 0.3073 0.2917
 0.2769 0.2627 0.2492 0.2364 0.2242 0.2125 0.2014 0.1909 0.1809 0.1714
 0.1624 0.1539 0.1459 0.1384 0.1313 0.1246 0.1184 0.1124 0.1068 0.1016
 0.0966 0.0919 0.0874 0.0831 0.0791 0.0753 0.0717 0.0683 0.0651 0.0621
 0.0592 0.0564 0.0538 0.0514 0.0490 0.0468 0.0447 0.0427 0.0408 0.0390
 90.00     1000.    0.6912    
 0.0000 0.0000 0.0001 0.0030 0.0201 0.0633 0.1332 0.2232 0.3274 0.4422
 0.5659 0.6981 0.8390 0.9891 1.1486 1.3171 1.4885 1.6546 1.8099 1.9487
 2.0663 2.1584 2.2218 2.2572 2.2680 2.2577 2.2291 2.1849 2.1276 2.0592
 1.9819 1.8983 1.8107 1.7213 1.6320 1.5445 1.4604 1.3806 1.3052 1.2340
 1.1666 1.1027 1.0423 0.9849 0.9304 0.8788 0.8299 0.7837 0.7400 0.6989
 0.4621 0.4395 0.4180 0.3973 0.3777 0.3589 0.3409 0.3238 0.3074 0.2919
 0.2770 0.2629 0.2494 0.2365 0.2243 0.2126 0.2015 0.1909 0.1809 0.1714
 0.1624 0.1540 0.1460 0.1384 0.1313 0.1247 0.1184 0.1125 0.1069 0.1016
 0.0966 0.0919 0.0874 0.0832 0.0792 0.0754 0.0718 0.0684 0.0651 0.0621
 0.0592 0.0564 0.0539 0.0514 0.0491 0.0468 0.0447 0.0427 0.0408 0.0390
 90.00     1500.     1.195    
 0.0000 0.0000 0.0000 0.0005 0.0080 0.0417 0.1218 0.2548 0.4357 0.6548
 0.9019 1.1691 1.4503 1.7414 2.0395 2.3416 2.6392 2.9214 3.1822 3.4148
 3.6133 3.7730 3.8899 3.9649 4.0023 4.0063 3.9804 3.9279 3.8518 3.7547
 3.6398 3.5117 3.3746 3.2323 3.0882 2.9455 2.8069 2.6743 2.5478 2.4272
 2.3121 2.2021 2.0969 1.9963 1.8998 1.8076 1.7197 1.6358 1.5561 1.4803
 0.4621 0.4395 0.4180 0.3973 0.3777 0.3589 0.3409 0.3238 0.3074 0.2919
 0.2770 0.2629 0.2494 0.2365 0.2243 0.2126 0.2015 0.1909 0.1809 0.1714
 0.1624 0.1540 0.1460 0.1384 0.1313 0.1247 0.1184 0.1125 0.1069 0.1016
 0.0966 0.0919 0.0874 0.0832 0.0792 0.0754 0.0718 0.0684 0.0651 0.0621
 0.0592 0.0564 0.0539 0.0514 0.0491 0.0468 0.0447 0.0427 0.0408 0.0390
 90.00     2000.     1.516    
 0.0000 0.0000-0.0001-0.0011 0.0005 0.0282 0.1136 0.2712 0.4967 0.7766
 1.0958 1.4417 1.8046 2.1776 2.5560 2.9351 3.3055 3.6552 3.9782 4.2674
 4.5166 4.7208 4.8760 4.9829 5.0457 5.0685 5.0548 5.0078 4.9305 4.8255
 4.6964 4.5490 4.3887 4.2204 4.0485 3.8769 3.7091 3.5477 3.3930 3.2445
 3.1021 2.9654 2.8341 2.7079 2.5863 2.4697 2.3579 2.2511 2.1491 2.0519
 0.4621 0.4395 0.4180 0.3973 0.3777 0.3589 0.3409 0.3238 0.3074 0.2919
 0.2770 0.2629 0.2494 0.2365 0.2243 0.2126 0.2015 0.1909 0.1809 0.1714
 0.1624 0.1540 0.1460 0.1384 0.1313 0.1247 0.1184 0.1125 0.1069 0.1016
 0.0966 0.0919 0.0874 0.0832 0.0792 0.0754 0.0718 0.0684 0.0651 0.0621
 0.0592 0.0564 0.0539 0.0514 0.0491 0.0468 0.0447 0.0427 0.0408 0.0390
 90.00     2500.     1.713    
 0.0000 0.0000-0.0001-0.0018-0.0031 0.0217 0.1101 0.2807 0.5297 0.8416
 1.1992 1.5873 1.9946 2.4128 2.8360 3.2591 3.6719 4.0617 4.4226 4.7472
 5.0291 5.2632 5.4453 5.5760 5.6590 5.6984 5.6974 5.6592 5.5863 5.4814
 5.3483 5.1935 5.0232 4.8428 4.6574 4.4713 4.2887 4.1124 3.9427 3.7795
 3.6224 3.4711 3.3255 3.1851 3.0494 2.9190 2.7938 2.6737 2.5588 2.4491
 0.4621 0.4395 0.4180 0.3973 0.3777 0.3589 0.3409 0.3238 0.3074 0.2919
 0.2770 0.2629 0.2494 0.2365 0.2243 0.2126 0.2015 0.1909 0.1809 0.1714
 0.1624 0.1540 0.1460 0.1384 0.1313 0.1247 0.1184 0.1125 0.1069 0.1016
 0.0966 0.0919 0.0874 0.0832 0.0792 0.0754 0.0718 0.0684 0.0651 0.0621
 0.0592 0.0564 0.0539 0.0514 0.0491 0.0468 0.0447 0.0427 0.0408 0.0390
 90.00     3000.     1.839    
 0.0000 0.0000-0.0001-0.0023-0.0052 0.0181 0.1084 0.2867 0.5494 0.8801
 1.2600 1.6730 2.1065 2.5514 3.0015 3.4511 3.8895 4.3040 4.6885 5.0354
 5.3384 5.5921 5.7924 5.9396 6.0373 6.0892 6.0984 6.0678 6.0000 5.8973
 5.7637 5.6062 5.4314 5.2452 5.0529 4.8594 4.6689 4.4845 4.3068 4.1354
 3.9701 3.8107 3.6570 3.5086 3.3649 3.2266 3.0936 2.9659 2.8434 2.7262
 0.4621 0.4395 0.4180 0.3973 0.3777 0.3589 0.3409 0.3238 0.3074 0.2919
 0.2770 0.2629 0.2494 0.2365 0.2243 0.2126 0.2015 0.1909 0.1809 0.1714
 0.1624 0.1540 0.1460 0.1384 0.1313 0.1247 0.1184 0.1125 0.1069 0.1016
 0.0966 0.0919 0.0874 0.0832 0.0792 0.0754 0.0718 0.0684 0.0651 0.0621
 0.0592 0.0564 0.0539 0.0514 0.0491 0.0468 0.0447 0.0427 0.0408 0.0390
 90.00     3500.     1.923    
 0.0000 0.0000-0.0001-0.0025-0.0064 0.0159 0.1075 0.2907 0.5622 0.9049
 1.2993 1.7282 2.1787 2.6410 3.1086 3.5755 4.0309 4.4617 4.8618 5.2235
 5.5403 5.8070 6.0192 6.1772 6.2845 6.3447 6.3607 6.3354 6.2713 6.1707
 6.0377 5.8795 5.7029 5.5140 5.3184 5.1211 4.9265 4.7379 4.5557 4.3799
 4.2100 4.0459 3.8874 3.7341 3.5855 3.4422 3.3043 3.1716 3.0443 2.9224
 0.4621 0.4395 0.4180 0.3973 0.3777 0.3589 0.3409 0.3238 0.3074 0.2919
 0.2770 0.2629 0.2494 0.2365 0.2243 0.2126 0.2015 0.1909 0.1809 0.1714
 0.1624 0.1540 0.1460 0.1384 0.1313 0.1247 0.1184 0.1125 0.1069 0.1016
 0.0966 0.0919 0.0874 0.0832 0.0792 0.0754 0.0718 0.0684 0.0651 0.0621
 0.0592 0.0564 0.0539 0.0514 0.0491 0.0468 0.0447 0.0427 0.0408 0.0390
 90.00     4000.     1.982    
