61
  0.5000001       1000.000    
 0.8940 0.8997 0.9047 0.9100 0.9152 0.9192 0.9245 0.9273 0.9292 0.9328
 0.9348 0.9366 0.9384 0.9406 0.9420 0.9445 0.9459 0.9467 0.9479 1.0000
 1.0000
  0.8660254       2500.000    
 0.0044 0.0101 0.0183 0.0331 0.0569 0.0879 0.1263 0.1653 0.2002 0.2295
 0.2601 0.2923 0.3274 0.3580 0.3875 0.4209 0.4494 0.4762 0.5053 0.5314
 0.5571 0.5836 0.6050 0.6273 0.6491 0.6691 0.6872 0.7044 0.7249 0.7421
 0.7579 0.7726 0.7875 0.8001 0.8134 0.8257 0.8375 0.8486 0.8585 0.8678
 0.8758 0.8820 0.8878 0.8932 0.8989 0.9044 0.9100 0.9147 0.9199 0.9233
 0.9275 0.9305 0.9339 0.9376 0.9395 0.9416 0.9436 0.9459 0.9485 1.0000
 1.0000
  0.8660254       3000.000    
 0.0035 0.0076 0.0150 0.0302 0.0537 0.0816 0.1161 0.1462 0.1792 0.2105
 0.2396 0.2676 0.2964 0.3222 0.3520 0.3839 0.4138 0.4395 0.4683 0.4957
 0.5238 0.5492 0.5735 0.5950 0.6171 0.6381 0.6595 0.6815 0.6985 0.7181
 0.7346 0.7513 0.7681 0.7834 0.7985 0.8109 0.8231 0.8339 0.8435 0.8538
 0.8617 0.8691 0.8776 0.8847 0.8915 0.8968 0.9036 0.9094 0.9144 0.9206
 0.9237 0.9288 0.9327 0.9360 0.9394 0.9424 0.9442 0.9460 0.9478 1.0000
 1.0000
  0.8660254       3500.000    
 0.0043 0.0086 0.0164 0.0300 0.0510 0.0767 0.1101 0.1451 0.1783 0.2071
 0.2362 0.2607 0.2876 0.3132 0.3443 0.3743 0.4063 0.4331 0.4610 0.4872
 0.5135 0.5365 0.5603 0.5838 0.6043 0.6254 0.6459 0.6657 0.6852 0.7038
 0.7229 0.7368 0.7541 0.7698 0.7850 0.7999 0.8116 0.8236 0.8342 0.8461
 0.8554 0.8656 0.8742 0.8830 0.8891 0.8960 0.9011 0.9073 0.9112 0.9157
 0.9194 0.9248 0.9293 0.9328 0.9364 0.9393 0.9421 0.9441 0.9458 1.0000
 1.0000
  0.8660254       4000.000    
 0.0029 0.0067 0.0152 0.0269 0.0470 0.0715 0.1002 0.1303 0.1637 0.1944
 0.2210 0.2494 0.2740 0.3011 0.3315 0.3604 0.3909 0.4199 0.4462 0.4737
 0.5001 0.5269 0.5518 0.5787 0.6008 0.6229 0.6449 0.6633 0.6819 0.6987
 0.7168 0.7329 0.7488 0.7643 0.7788 0.7948 0.8093 0.8198 0.8302 0.8405
 0.8513 0.8617 0.8678 0.8758 0.8837 0.8911 0.8973 0.9039 0.9105 0.9144
 0.9190 0.9238 0.9277 0.9310 0.9343 0.9379 0.9404 0.9426 0.9448 1.0000
 1.0000
  0.8660254       6000.000    
 0.0033 0.0078 0.0137 0.0264 0.0455 0.0689 0.0972 0.1267 0.1540 0.1806
 0.2066 0.2331 0.2588 0.2891 0.3168 0.3443 0.3726 0.4002 0.4268 0.4527
 0.4768 0.5002 0.5246 0.5479 0.5710 0.5923 0.6104 0.6324 0.6519 0.6719
 0.6891 0.7057 0.7220 0.7389 0.7520 0.7662 0.7811 0.7929 0.8052 0.8195
 0.8293 0.8393 0.8498 0.8580 0.8672 0.8762 0.8832 0.8894 0.8975 0.9033
 0.9090 0.9125 0.9183 0.9224 0.9269 0.9316 0.9358 0.9387 0.9418 1.0000
 1.0000
  0.8660254       8000.000    
 0.0020 0.0066 0.0146 0.0286 0.0477 0.0724 0.1012 0.1285 0.1544 0.1797
 0.2029 0.2264 0.2501 0.2751 0.3001 0.3320 0.3595 0.3840 0.4113 0.4369
 0.4621 0.4829 0.5072 0.5304 0.5538 0.5767 0.6007 0.6207 0.6390 0.6590
 0.6805 0.6977 0.7168 0.7350 0.7510 0.7663 0.7792 0.7926 0.8037 0.8156
 0.8262 0.8346 0.8455 0.8554 0.8621 0.8697 0.8763 0.8836 0.8910 0.8976
 0.9045 0.9099 0.9159 0.9212 0.9266 0.9316 0.9350 0.9380 0.9403 1.0000
 1.0000
  0.8660254       10000.00    
 0.0028 0.0074 0.0135 0.0252 0.0420 0.0650 0.0916 0.1183 0.1483 0.1740
 0.1999 0.2259 0.2538 0.2806 0.3093 0.3346 0.3622 0.3871 0.4132 0.4394
 0.4637 0.4875 0.5135 0.5403 0.5625 0.5837 0.6062 0.6257 0.6472 0.6685
 0.6856 0.7046 0.7221 0.7382 0.7537 0.7677 0.7807 0.7918 0.8028 0.8148
 0.8242 0.8351 0.8474 0.8547 0.8639 0.8713 0.8790 0.8857 0.8938 0.9008
